AcademicRecordID,WosUID,Title,DocumentTypeId,LanguageId,PublicationId,PubYear,PubMonth,PubDate,PubVolume,PubIssue,PublicationTypeId,PubPageCount,DatabaseEditionId,ReferenceCount,CiteCount,JournalExpectedCitations,JournalActExpCitations,ImpactFactor,AvgExpectedRate,Percentile,Nci,EsiMostCitedArticle,HotPaper,IsInternationalCollab,IsInstitutionCollab,IsIndustryCollab,OaFlag,JournalInfoId,IsReferenceArticle,QValue,IsPassive,SelfCitationCount
94462,WOS:000324272400007,"A Review of 25 Years of CSCW Research in Healthcare: Contributions, Challenges and Future Agendas",7,1,11193,2013,AUG,2013-08-01 00:00:00.000,22,4-6,5,57,1,183,79,,,,,,,,,,,,,,1,,0,0
94463,WOS:000324272400006,From Artefacts to Infrastructures,1,1,11193,2013,AUG,2013-08-01 00:00:00.000,22,4-6,5,33,1,65,46,,,,,,,,,,,,,,1,,0,0
94464,WOS:000324272400005,Sharing Knowledge and Expertise: The CSCW View of Knowledge Management,1,1,11193,2013,AUG,2013-08-01 00:00:00.000,22,4-6,5,43,1,207,39,,,,,,,,,,,,,,1,,0,0
94465,WOS:000324272400002,Reflections on 25 Years of Ethnography in CSCW,1,1,11193,2013,AUG,2013-08-01 00:00:00.000,22,4-6,5,51,1,303,37,,,,,,,,,,,,,,1,,0,0
94466,WOS:000341911600003,Crisis Crowdsourcing Framework: Designing Strategic Configurations of Crowdsourcing for the Emergency Management Domain,1,1,11193,2014,DEC,2014-12-01 00:00:00.000,23,4-6,5,55,1,120,29,,,,,,,,,,,,,,1,,0,0
94467,WOS:000336385600001,The Day-to-Day Co-Production of Ageing in Place,1,1,11194,2014,JUN,2014-06-01 00:00:00.000,23,3,5,23,1,50,27,,,,,,,,,,,,,,1,,0,0
94468,WOS:000334174800003,Nomadicity and the Care of Place-on the Aesthetic and Affective Organization of Space in Freelance Creative Work,1,1,11194,2014,APR,2014-04-01 00:00:00.000,23,2,5,21,1,59,16,,,,,,,,,,,,,,1,,0,0
94469,WOS:000341911600002,Information and Expertise Sharing in Inter-Organizational Crisis Management,1,1,11193,2014,DEC,2014-12-01 00:00:00.000,23,4-6,5,41,1,60,16,,,,,,,,,,,,,,1,,0,0
94470,WOS:000367331400003,The Effect of View Independence in a Collaborative AR System,1,1,11193,2015,DEC,2015-12-01 00:00:00.000,24,6,5,27,1,38,15,,,,,,,,,,,,,,1,,0,0
94471,WOS:000367331400001,Collaboration in Augmented Reality,1,1,11193,2015,DEC,2015-12-01 00:00:00.000,24,6,5,11,1,54,15,,,,,,,,,,,,,,1,,0,0
94472,WOS:000358250000004,The Multiple Intersecting Sites of Design in CSCW Research,1,1,11193,2015,AUG,2015-08-01 00:00:00.000,24,4,5,33,1,42,14,,,,,,,,,,,,,,1,,0,0
94473,WOS:000367331400005,Providing Information on the Spot: Using Augmented Reality for Situational Awareness in the Security Domain,1,1,11193,2015,DEC,2015-12-01 00:00:00.000,24,6,5,52,1,81,10,,,,,,,,,,,,,,1,,0,0
94474,WOS:000389609400001,Unpacking the Notion of Participation in Participatory Design,1,1,11193,2016,DEC,2016-12-01 00:00:00.000,25,6,5,51,1,111,10,,,,,,,,,,,,,,1,,0,0
94475,WOS:000374661400003,Telecare Call Centre Work and Ageing in Place,1,1,11193,2016,FEB,2016-02-01 00:00:00.000,25,1,5,27,1,48,9,,,,,,,,,,,,,,1,,0,0
94476,WOS:000379855000002,From I-Awareness to We-Awareness in CSCW,1,1,11193,2016,OCT,2016-10-01 00:00:00.000,25,4-5,5,44,1,92,7,,,,,,,,,,,,,,1,,0,0
94477,WOS:000375482700006,From Publics to Communities: Researching the Path of Shared Issues Through ICT,1,1,11193,2016,JUN,2016-06-01 00:00:00.000,25,2-3,5,33,1,95,6,,,,,,,,,,,,,,1,,0,0
94478,WOS:000399701000009,Tying Knots: Participatory Infrastructuring at Work,1,1,11193,2017,APR,2017-04-01 00:00:00.000,26,1-2,5,29,1,73,9,,,,,,,,,,,,,,1,,0,0
94479,WOS:000407564300012,Working Digital Money into a Cash Economy: The Collaborative Work of Loan Payment,1,1,11194,2017,DEC,2017-12-01 00:00:00.000,26,4-6,5,36,1,46,4,,,,,,,,,,,,,,1,,0,0
94480,WOS:000407564300018,From Facebook to the Neighbourhood: Infrastructuring of Hybrid Community Engagement,1,1,11194,2017,DEC,2017-12-01 00:00:00.000,26,4-6,5,45,1,80,2,,,,,,,,,,,,,,1,,0,0
94481,WOS:000399701000004,Biography of a Design Project through the Lens of a Facebook Page,1,1,11193,2017,APR,2017-04-01 00:00:00.000,26,1-2,5,26,1,42,2,,,,,,,,,,,,,,1,,0,0
94482,WOS:000424020900002,From Object-Oriented to Fluid Ontology: a Case Study of the Materiality of Design Work in Agile Software Development,1,1,11193,2018,FEB,2018-02-01 00:00:00.000,27,1,5,39,1,87,4,,,,,,,,,,,,,,1,,0,0
94483,WOS:000424020900001,Collaborative Affordances of Medical Records,1,1,11193,2018,FEB,2018-02-01 00:00:00.000,27,1,5,36,1,57,2,,,,,,,,,,,,,,1,,0,0
94484,WOS:000441232100010,The Effect of Collaboration Styles and View Independence on Video-Mediated Remote Collaboration,1,1,11193,2018,DEC,2018-12-01 00:00:00.000,27,3-6,5,39,1,56,2,,,,,,,,,,,,,,1,,0,0
94485,WOS:000430094700001,Bottom-up Infrastructures: Aligning Politics and Technology in building a Wireless Community Network,1,1,11193,2018,APR,2018-04-01 00:00:00.000,27,2,5,28,1,86,1,,,,,,,,,,,,,,1,,0,0
94486,WOS:000090066400002,Dealing with workflow change: identification of issues and solutions,1,1,11195,2000,SEP,2000-09-01 00:00:00.000,15,5,5,10,1,20,86,,,,,,,,,,,,,,1,,0,0
94487,WOS:000090066400003,CrossFlow: cross-organizational workflow management in dynamic virtual enterprises,1,1,11195,2000,SEP,2000-09-01 00:00:00.000,15,5,5,14,1,42,70,,,,,,,,,,,,,,1,,0,0
94488,WOS:000088794900002,User identification and key distribution maintaining anonymity for distributed computer networks,1,1,11195,2000,JUL,2000-07-01 00:00:00.000,15,4,5,4,1,11,35,,,,,,,,,,,,,,1,,0,0
94489,WOS:000090066400006,Petri nets based coordination mechanisms for multi-workflow environments,1,1,11195,2000,SEP,2000-09-01 00:00:00.000,15,5,5,12,1,28,23,,,,,,,,,,,,,,1,,0,0
94490,WOS:000170742800001,Dependability analysis in the early phases of UML-based system design,1,1,11195,2001,SEP,2001-09-01 00:00:00.000,16,5,5,11,1,23,27,,,,,,,,,,,,,,1,,0,0
94491,WOS:000170742800004,How to handle dynamic change and capture management information? An approach based on generic workflow models,1,1,11195,2001,SEP,2001-09-01 00:00:00.000,16,5,5,24,1,52,13,,,,,,,,,,,,,,1,,0,0
94492,WOS:000169355400002,A universal smart transducer interface: TTP/A,1,1,11195,2001,MAR,2001-03-01 00:00:00.000,16,2,5,7,1,12,11,,,,,,,,,,,,,,1,,0,0
94493,WOS:000167540000003,Cryptographic key assignment scheme for hierarchical access control,1,1,11195,2001,JAN,2001-01-01 00:00:00.000,16,1,5,4,1,26,10,,,,,,,,,,,,,,1,,0,0
94494,WOS:000174922700006,Strongly consistent replication and recovery of fault-tolerant CORBA applications,1,1,11195,2002,MAR,2002-03-01 00:00:00.000,17,2,5,12,1,18,18,,,,,,,,,,,,,,1,,0,0
94495,WOS:000176229600001,Parallel sort-merge object-oriented collection join algorithms,1,1,11195,2002,MAY,2002-05-01 00:00:00.000,17,3,5,14,1,26,12,,,,,,,,,,,,,,1,,0,0
94496,WOS:000174328300002,A distributed algorithm of efficient core discipline on weighted bipartite networks,1,1,11195,2002,JAN,2002-01-01 00:00:00.000,17,1,5,10,1,22,6,,,,,,,,,,,,,,1,,0,0
94497,WOS:000174328300003,Parallel group-by query processing in a cluster architecture,1,1,11195,2002,JAN,2002-01-01 00:00:00.000,17,1,5,17,1,18,6,,,,,,,,,,,,,,1,,0,0
94498,WOS:000182247100001,Service description model and toolkit for ubiquitous computing,1,1,11195,2003,JAN,2003-01-01 00:00:00.000,18,1,5,4,1,4,29,,,,,,,,,,,,,,1,,0,0
94499,WOS:000186629900002,"Multi-agent technologies for computer network security: Attack simulation, intrusion detection and intrusion detection learning",1,1,11195,2003,JUL,2003-07-01 00:00:00.000,18,4,5,10,1,29,8,,,,,,,,,,,,,,1,,0,0
94500,WOS:000184181700004,Pre-emptive but safe interval caching for real-time multimedia systems,1,1,11195,2003,MAR,2003-03-01 00:00:00.000,18,2,5,8,1,22,6,,,,,,,,,,,,,,1,,0,0
94501,WOS:000182247100003,Formal verification logic for hybrid security protocols,1,1,11195,2003,JAN,2003-01-01 00:00:00.000,18,1,5,9,1,7,5,,,,,,,,,,,,,,1,,0,0
94502,WOS:000189305200004,On program and file assignment for distributed systems,1,1,11195,2004,JAN,2004-01-01 00:00:00.000,19,1,5,10,1,23,19,,,,,,,,,,,,,,1,,0,0
94503,WOS:000226836200001,Proxy placement problem for coordinated en-route transcoding proxy caching,1,1,11195,2004,NOV,2004-11-01 00:00:00.000,19,6,5,9,1,20,11,,,,,,,,,,,,,,1,,0,0
94504,WOS:000224642700007,Trustworthiness and CCCI metrics in P2P communication,1,1,11195,2004,MAY,2004-05-01 00:00:00.000,19,3,5,18,1,37,9,,,,,,,,,,,,,,1,,0,0
94505,WOS:000224642800004,Evaluating SOAP for high performance applications in capital markets,1,1,11195,2004,JUL,2004-07-01 00:00:00.000,19,4,5,11,1,30,4,,,,,,,,,,,,,,1,,0,0
94506,WOS:000226836300003,Tools for constructing requirements specifications: The SCR toolset at the age of ten,1,1,11195,2005,JAN,2005-01-01 00:00:00.000,20,1,5,17,1,54,33,,,,,,,,,,,,,,1,,0,0
94507,WOS:000232655500002,Norms in multiagent systems: From theory to practice,1,1,11195,2005,JUL,2005-07-01 00:00:00.000,20,4,5,12,1,20,18,,,,,,,,,,,,,,1,,0,0
94508,WOS:000228597500002,Research on location-dependent queries in mobile databases,1,1,11195,2005,MAR,2005-03-01 00:00:00.000,20,2,5,17,1,64,17,,,,,,,,,,,,,,1,,0,0
94509,WOS:000226836300002,Applications of tool support for risk-informed requirements reasoning,1,1,11195,2005,JAN,2005-01-01 00:00:00.000,20,1,5,13,1,27,14,,,,,,,,,,,,,,1,,0,0
94510,WOS:000241341900004,A genetic programming approach to support the design of service compositions,1,1,11195,2006,JUL,2006-07-01 00:00:00.000,21,4,5,8,1,23,18,,,,,,,,,,,,,,1,,0,0
94511,WOS:000237214300003,A methodology for the development of multi-agent systems using the JADE platform,1,1,11195,2006,MAR,2006-03-01 00:00:00.000,21,2,5,18,1,31,12,,,,,,,,,,,,,,1,,0,0
94512,WOS:000237214300004,A methodological framework for ontology centric oriented software engineering,1,1,11195,2006,MAR,2006-03-01 00:00:00.000,21,2,5,16,1,50,11,,,,,,,,,,,,,,1,,0,0
94513,WOS:000237232900005,Experimental analysis of a privacy-preserving scalar product protocol,1,1,11195,2006,JAN,2006-01-01 00:00:00.000,21,1,5,6,1,24,9,,,,,,,,,,,,,,1,,0,0
94514,WOS:000250901500001,Model checking bidding behaviors in internet concurrent auctions,1,1,11195,2007,JUL,2007-07-01 00:00:00.000,22,4,5,13,1,32,20,,,,,,,,,,,,,,1,,0,0
94515,WOS:000247331800005,An efficient cache replacement algorithm for multimedia object caching,1,1,11195,2007,JAN-MAR,2007-01-01 00:00:00.000,22,1-2,5,10,1,22,7,,,,,,,,,,,,,,1,,0,0
94516,WOS:000252749100005,Cluster-based analysis and recommendation of sellers in online auctions,1,1,11195,2007,SEP,2007-09-01 00:00:00.000,22,5,5,9,1,20,5,,,,,,,,,,,,,,1,,0,0
94517,WOS:000247331800007,Solving approximate similarity queries,1,1,11195,2007,JAN-MAR,2007-01-01 00:00:00.000,22,1-2,5,19,1,61,3,,,,,,,,,,,,,,1,,0,0
94518,WOS:000264124400002,Eight key issues for an effective reuse-based requirements process,1,1,11195,2008,NOV,2008-11-01 00:00:00.000,23,6,5,13,1,45,10,,,,,,,,,,,,,,1,,0,0
94519,WOS:000258348100006,Request-driven role mapping framework for secure interoperation in multi-domain environments,1,1,11195,2008,MAY,2008-05-01 00:00:00.000,23,3,5,15,1,32,6,,,,,,,,,,,,,,1,,0,0
94520,WOS:000254661100003,Onto-agent methodology for design of ontology-based multi-agent systems,1,1,11195,2008,JAN,2008-01-01 00:00:00.000,23,1,5,12,1,27,4,,,,,,,,,,,,,,1,,0,0
94521,WOS:000258348100007,Anomaly detection for web server based on smooth support vector machine,1,1,11195,2008,MAY,2008-05-01 00:00:00.000,23,3,5,10,1,38,3,,,,,,,,,,,,,,1,,0,0
94522,WOS:000277952100004,Propagation of active worms: A Survey,1,1,11195,2009,MAY,2009-05-01 00:00:00.000,24,3,5,16,1,38,12,,,,,,,,,,,,,,1,,0,0
94523,WOS:000277952200001,A novel approach to achieve real-time TCM (traditional Chinese medicine) telemedicine through the use of ontology and clinical intelligence discovery,1,1,11195,2009,JUL,2009-07-01 00:00:00.000,24,4,5,22,1,26,4,,,,,,,,,,,,,,1,,0,0
94524,WOS:000264834700001,Automated control systems for the safety integrity levels 3 and 4,1,1,11195,2009,JAN,2009-01-01 00:00:00.000,24,1,5,12,1,11,3,,,,,,,,,,,,,,1,,0,0
94525,WOS:000276600300002,Discrete time modelling in software reliability engineering-a unified approach,1,1,11195,2009,NOV,2009-11-01 00:00:00.000,24,6,5,7,1,20,3,,,,,,,,,,,,,,1,,0,0
94526,WOS:000279570400006,An embedded iris recognizer for portable and mobile devices,1,1,11195,2010,MAR,2010-03-01 00:00:00.000,25,2,5,13,1,30,6,,,,,,,,,,,,,,1,,0,0
94527,WOS:000288722100002,A compromise-resilient pair-wise rekeying protocol in hierarchical wireless sensor networks,1,1,11195,2010,NOV,2010-11-01 00:00:00.000,25,6,5,9,1,14,5,,,,,,,,,,,,,,1,,0,0
94528,WOS:000281919000003,LookAhead continuous KNN mobile query processing,1,1,11195,2010,MAY,2010-05-01 00:00:00.000,25,3,5,13,1,34,4,,,,,,,,,,,,,,1,,0,0
94529,WOS:000281919000006,Mobile multimedia management for Virtual Campfire - the German excellence research cluster UMIC,1,1,11195,2010,MAY,2010-05-01 00:00:00.000,25,3,5,15,1,66,4,,,,,,,,,,,,,,1,,0,0
94530,WOS:000293548300002,Incremental building association link network,1,1,11195,2011,MAY,2011-05-01 00:00:00.000,26,3,5,10,1,26,18,,,,,,,,,,,,,,1,,0,0
94531,WOS:000298942400005,"The implementation of the customized, parallel architecture for a fast word-match program",1,1,11195,2011,JUL,2011-07-01 00:00:00.000,26,4,5,8,1,14,7,,,,,,,,,,,,,,1,,0,0
94532,WOS:000293548300006,A grid infrastructure for hybrid simulations,1,1,11195,2011,MAY,2011-05-01 00:00:00.000,26,3,5,10,1,29,6,,,,,,,,,,,,,,1,,0,0
94533,WOS:000298942400004,Distributed multidimensional clustering based on spatial correlation in wireless sensor networks,1,1,11195,2011,JUL,2011-07-01 00:00:00.000,26,4,5,9,1,20,4,,,,,,,,,,,,,,1,,0,0
94534,WOS:000308440100002,Agent-based computing in an augmented cloud environment,1,1,11195,2012,JAN,2012-01-01 00:00:00.000,27,1,5,12,1,27,6,,,,,,,,,,,,,,1,,0,0
94535,WOS:000308440100007,Development and evaluation of an interactive texture design method,1,1,11195,2012,JAN,2012-01-01 00:00:00.000,27,1,5,9,1,22,3,,,,,,,,,,,,,,1,,0,0
94536,WOS:000308440100005,Network Formation Games in Non-cooperative Service Overlay Networks,1,1,11195,2012,JAN,2012-01-01 00:00:00.000,27,1,5,9,1,26,2,,,,,,,,,,,,,,1,,0,0
94537,WOS:000307373100002,An ontology for e-government service integration,1,1,11195,2012,MAR,2012-03-01 00:00:00.000,27,2,5,13,1,33,2,,,,,,,,,,,,,,1,,0,0
94538,WOS:000328181500004,Integration of traffic reduction and sleep scheduling for energy-efficient data gathering in wireless sensor networks,1,1,11195,2013,JUL,2013-07-01 00:00:00.000,28,4,5,13,1,25,5,,,,,,,,,,,,,,1,,0,0
94539,WOS:000333232800005,An advanced intrusion detection framework for cloud computing,1,1,11195,2013,NOV,2013-11-01 00:00:00.000,28,6,5,11,1,26,2,,,,,,,,,,,,,,1,,0,0
94540,WOS:000331487300002,Prosumer recruitment framework for prosumer community groups in smart-grid,1,1,11195,2013,SEP,2013-09-01 00:00:00.000,28,5,5,11,1,31,2,,,,,,,,,,,,,,1,,0,0
94541,WOS:000328181500002,Analysis and modeling of multivalued attributes in entity relationship modeling: An approach for improved database design,1,1,11195,2013,JUL,2013-07-01 00:00:00.000,28,4,5,7,1,22,1,,,,,,,,,,,,,,1,,0,0
94542,WOS:000339772500003,Design of a fuzzy-labview-based mechanical ventilator,1,1,11195,2014,MAY,2014-05-01 00:00:00.000,29,3,5,11,1,30,5,,,,,,,,,,,,,,1,,0,0
94543,WOS:000339141200004,Routing protocols for mobile sensor networks: a comparative study,1,1,11195,2014,MAR,2014-03-01 00:00:00.000,29,2,5,10,1,43,5,,,,,,,,,,,,,,1,,0,0
94544,WOS:000333232900010,Decision trees to multiclass prediction for analysis of arecanut data,1,1,11195,2014,JAN,2014-01-01 00:00:00.000,29,1,5,10,1,32,4,,,,,,,,,,,,,,1,,0,0
94545,WOS:000333232900005,Discussions on trade-offs in data aggregation in wireless sensor networks,1,1,11195,2014,JAN,2014-01-01 00:00:00.000,29,1,5,13,1,38,3,,,,,,,,,,,,,,1,,0,0
94546,WOS:000368322300002,Artificial neural network based grid computing of E-government scheduling for emergency management,1,1,11195,2015,SEP,2015-09-01 00:00:00.000,30,5,5,9,1,31,16,,,,,,,,,,,,,,1,,0,0
94547,WOS:000368322300009,The semantic analysis of knowledge map for the traffic violations from the surveillance video big data,1,1,11195,2015,SEP,2015-09-01 00:00:00.000,30,5,5,8,1,20,4,,,,,,,,,,,,,,1,,0,0
94548,WOS:000368322300007,Generating associated knowledge flow in large-scale web pages based on user interaction,1,1,11195,2015,SEP,2015-09-01 00:00:00.000,30,5,5,13,1,39,4,,,,,,,,,,,,,,1,,0,0
94549,WOS:000350712700002,Goal lifecycles and ontological models for intention based assistive living within smart environments,1,1,11195,2015,JAN,2015-01-01 00:00:00.000,30,1,5,12,1,58,4,,,,,,,,,,,,,,1,,0,0
94550,WOS:000375741900001,Improving the quality of mobile target detection through portion of node with fully duty cycle in WSNs,1,1,11195,2016,JAN,2016-01-01 00:00:00.000,31,1,5,13,1,22,14,,,,,,,,,,,,,,1,,0,0
94551,WOS:000393361200009,The service quality evaluation of ecologic economy systems using simulation computing,1,1,11195,2016,NOV,2016-11-01 00:00:00.000,31,6,5,8,1,7,12,,,,,,,,,,,,,,1,,0,0
94552,WOS:000383926100005,Energy efficient dual execution mode scheduling for real-time tasks with shared resources,1,1,11195,2016,MAY,2016-05-01 00:00:00.000,31,3,5,15,1,28,7,,,,,,,,,,,,,,1,,0,0
94553,WOS:000383926100003,Neighbour unpredictability measure in multiword expression extraction,1,1,11195,2016,MAY,2016-05-01 00:00:00.000,31,3,5,13,1,53,3,,,,,,,,,,,,,,1,,0,0
94554,WOS:000403742700008,An extensive empirical evaluation of classifier ensembles for intrusion detection task,1,1,11195,2017,MAR,2017-03-01 00:00:00.000,32,2,5,10,1,47,2,,,,,,,,,,,,,,1,,0,0
94555,WOS:000412971400004,Autoscaling Scientific Workflows on the Cloud by Combining On-demand and Spot Instances,1,1,11195,2017,JUL,2017-07-01 00:00:00.000,32,4,5,16,1,29,2,,,,,,,,,,,,,,1,,0,0
94556,WOS:000406989600003,Inspection reading techniques applied to software artifacts - a systematic review,7,1,11195,2017,MAY,2017-05-01 00:00:00.000,32,3,5,14,1,88,1,,,,,,,,,,,,,,1,,0,0
94557,WOS:000403742700009,Achieving a scalable and secure software defined network by identifiers separating and mapping,1,1,11195,2017,MAR,2017-03-01 00:00:00.000,32,2,5,11,1,27,1,,,,,,,,,,,,,,1,,0,0
94558,WOS:000452248000002,Reliable differentiated services optimization for network coding cooperative communication system,1,1,11195,2018,JUL,2018-07-01 00:00:00.000,33,4,5,16,1,37,2,,,,,,,,,,,,,,1,,0,0
94559,WOS:000452247800006,Automated and precise event detection method for big data in biomedical imaging with support vector machine,1,1,11195,2018,MAR,2018-03-01 00:00:00.000,33,2,5,10,1,36,1,,,,,,,,,,,,,,1,,0,0
94560,WOS:000452247800010,A Dynamic Online Protection Framework for Android Applications,1,1,11195,2018,MAR,2018-03-01 00:00:00.000,33,2,5,8,1,17,0,,,,,,,,,,,,,,1,,0,0
94561,WOS:000455691500012,"Evaluation of industry eco-industrialization: Case study of Shaanxi, China",1,1,11195,2018,SEP,2018-09-01 00:00:00.000,33,5,5,7,1,16,0,,,,,,,,,,,,,,1,,0,0
94562,WOS:000086473800009,MLESAC: A new robust estimator with application to estimating image geometry,1,1,11196,2000,APR,2000-04-01 00:00:00.000,78,1,5,19,1,40,823,,,,,,,,,,,,,,1,,0,0
94563,WOS:000089695900003,Tracking groups of people,1,1,11196,2000,OCT,2000-10-01 00:00:00.000,80,1,5,15,1,31,364,,,,,,,,,,,,,,1,,0,0
94564,WOS:000085635400006,Average brain models: A convergence study,1,1,11196,2000,FEB,2000-02-01 00:00:00.000,77,2,5,19,1,39,274,,,,,,,,,,,,,,1,,0,0
94565,WOS:000165447000002,Model-based detection of tubular structures in 3D images,1,1,11196,2000,NOV,2000-11-01 00:00:00.000,80,2,5,42,1,45,264,,,,,,,,,,,,,,1,,0,0
94566,WOS:000168259600002,A survey of computer vision-based human motion capture,7,1,11196,2001,MAR,2001-03-01 00:00:00.000,81,3,5,38,1,155,789,,,,,,,,,,,,,,1,,0,0
94567,WOS:000171526700003,Face detection: A survey,7,1,11196,2001,SEP,2001-09-01 00:00:00.000,83,3,5,39,1,202,592,,,,,,,,,,,,,,1,,0,0
94568,WOS:000167647100002,A survey of free-form object representation and recognition techniques,7,1,11196,2001,FEB,2001-02-01 00:00:00.000,81,2,5,45,1,117,299,,,,,,,,,,,,,,1,,0,0
94569,WOS:000174195400005,Spatial models for fuzzy clustering,1,1,11196,2001,NOV,2001-11-01 00:00:00.000,84,2,5,13,1,24,232,,,,,,,,,,,,,,1,,0,0
94570,WOS:000179833500002,"Fuzzy distance transform: Theory, algorithms, and applications",1,1,11196,2002,JUN,2002-06-01 00:00:00.000,86,3,5,20,1,41,113,,,,,,,,,,,,,,1,,0,0
94571,WOS:000180237700003,Geometry and texture recovery of scenes of large scale,1,1,11196,2002,NOV,2002-11-01 00:00:00.000,88,2,5,25,1,54,81,,,,,,,,,,,,,,1,,0,0
94572,WOS:000179830400001,Thresholding for change detection,1,1,11196,2002,MAY,2002-05-01 00:00:00.000,86,2,5,17,1,32,75,,,,,,,,,,,,,,1,,0,0
94573,WOS:000179265900003,A machine vision system for lane-departure detection,1,1,11196,2002,APR,2002-04-01 00:00:00.000,86,1,5,27,1,18,73,,,,,,,,,,,,,,1,,0,0
94574,WOS:000182704400002,A new point matching algorithm for non-rigid registration,1,1,11196,2003,FEB-MAR,2003-02-01 00:00:00.000,89,2-3,5,28,1,47,864,,,,,,,,,,,,,,1,,0,0
