AcademicKeywordID,Name
142090,Small probability of failure
142091,Fractured rock
142092,DFN
142093,Geomechanical modelling
142094,HM coupling
142095,Confined aquifer
142096,Dewatering
142097,Barrier
142098,Head difference
142099,Acoustic emission (AE)
142100,Bonded-particle model (BPM)
142101,Loading rates
142102,Crack number
142103,AE magnitudes
142104,Polygon element
142105,Elasto-plastic
142106,Scaled boundary finite element
142107,NATM tunnel
142108,Face bolt
142109,Limit equilibrium
142110,Limit analysis
142111,Embankment
142112,Soft soil
142113,Prefabricated vertical drain
142114,Measurement sphere
142115,Circular opening
142116,Flaw
142117,Principal stress
142118,Synthetic rock mass (SRM)
142119,Discrete fracture networks (DFN)
142120,Scale -dependency rockmass strength and deformability
142121,Representative elementary volume (REV)
142122,problem comprehension
142123,DSLs
142124,rapid application development
142125,kiosks
142126,cataloguing
142127,bibliographic record
142128,UNIMARC
142129,software complexity measures
142130,weyukers properties
142131,object oriented metrics
142132,Matrix decompositions
142133,software process improvement
142134,small and medium enterprises
142135,SME
142136,GeoGebra
142137,college mathematics
142138,creative environment
142139,didactic experiment
142140,fuzzy queries
142141,fuzzy generalised logical condition
142142,general-purpose languages
142143,annotated model
142144,abstract syntax
142145,model to grammar transformation
142146,grammar metrics
142147,grammar engineering
142148,spherical mobile robot (SMR)
142149,ADAMS
142150,virtual prototype
142151,kinematics and dynamic
142152,Cyber Physical System
142153,agent platforms
142154,model-based tools
142155,modeling languages
142156,DV-Hop Algorithm
142157,Optimal nodes
142158,Gradient vector convolution
142159,fourth order diffusion
142160,noise removal
142161,texture preserving
142162,text algorithms
142163,Organizational change
142164,TEL
142165,E-learning 2.0
142166,wiki
142167,blog
142168,Internet forum
142169,organizational structure
142170,organizational culture
142171,unmanned vehicles
142172,cyber-transportation systems
142173,verifiable fuzzy search
142174,Minimum connected dominating set problem
142175,Optimization metaheuristics
142176,tutoring system
142177,mobile devices
142178,Intuitionistic fuzzy sets
142179,weighted average
142180,IOWA operator
142181,Mapping Patterns
142182,Attribute-oriented Programming
142183,Online social media
142184,Fuzzy propagation
142185,Fast DCT
142186,electroencephalography
142187,Spatial ranking
142188,Geotagged resource
142189,GeoHITS
142190,Information ranking
142191,Recommendation service
142192,evaluation study
142193,responsiveness
142194,fire protection
142195,representational state transfer
142196,sensor web
142197,temperature sensor
142198,annotation-based language
142199,language composition
142200,annotation-based language composition
142201,pure embedding
142202,cross domain recommendation
142203,trust relation
142204,rating prediction
142205,acquisition
142206,spread spectrum
142207,data collection issues
142208,dataset bias
142209,bug-code linking
142210,open-source projects
142211,Conceptual Model
142212,hierarchical text categorization
142213,use case
142214,flow of events
142215,intent
142216,aspect
142217,DCI
142218,human machine system
142219,open edx
142220,Bag of Visual Words
142221,Weighted Histograms of Concentric Circles
142222,separation of duty
142223,context-sensetive
142224,Permission
142225,feature ranking
142226,hierarchical multi-label classification
142227,ReliefF
142228,architectures for educational technology systems
142229,Internet addiction
142230,IT
142231,lectures
142232,PowerPoint
142233,computer-mediated communication
142234,distance education and telelearning
142235,evaluation methodologies
142236,post secondary education
142237,international comparisons
142238,computers
142239,gender studies
142240,distributed learning environments
142241,teacher morale
142242,technology literacy
142243,adult learning
142244,cooperative/collaborative learning
142245,learning communities
142246,multimedia/hypermedia systems
142247,open and distance learning
142248,open university
142249,computer science
142250,dropout rates
142251,post-secondary education
142252,media in education
142253,CSCL
142254,computer-mediated-communication
142255,interactive learning environment
142256,learning theories
142257,models
142258,toolkits
142259,learning strategies
142260,intelligent tutoring systems
142261,continuance
142262,expectancy disconfirmation theory
142263,value
142264,elementary education
142265,social and affective issues
142266,computer-supported collaborative learning
142267,interaction analysis
142268,asynchronous communication
142269,discussion boards
142270,argumentative knowledge construction
142271,computer-supported collaboration scripts
142272,authoring tools and methods
142273,evaluation of CAL systems
142274,architectures for educational technology system
142275,cooperative/ collaborative learning
142276,distance education and tele-learning
142277,WebCT
142278,technology acceptance model
142279,web-based learning systems
142280,structured equation modeling
142281,confirmatory factor model
142282,civil engineering
142283,structural concrete
142284,theory of structures
142285,e-Learning management
142286,e-leaning
142287,satisfaction
142288,intention
142289,the Blackboard
142290,TAM
142291,3-TUM
142292,Interactive learning environments
142293,Applications in subject areas
142294,Secondary education
142295,Improving classroom teaching
142296,Audience response systems
142297,Personal response system
142298,Electronic voting system
142299,Student response system
142300,Attitude
142301,Expectation-confirmation model (ECM)
142302,Theory of planned behavior (TPB)
142303,Technology acceptance model (TAM)
142304,Diffusion of innovation
142305,Educational context
142306,Formative assessment
142307,Innovative pedagogical strategy
142308,Skill enhancement
142309,Student engagement
142310,Learning outcomes
142311,Inservice teacher
142312,Technology use
142313,Teacher technology use
142314,Teacher professional development
142315,M-learning
142316,Research trends
142317,Gamification
142318,Games-based learning
142319,Computer game
142320,Game mechanic
142321,Middle-school education
142322,Collaborative technologies
142323,Students learning outcomes
142324,Playful design
142325,Learning spaces
142326,University
142327,Teaching strategies
142328,Massive Online Open Courses
142329,Massive Open Online Courses (MOOCs)
142330,Openness
142331,Public spaces and computing
142332,Entertainment
142333,Dynamics based virtual reality
142334,Distance learning for engineering/STEM education
142335,Immersive education
142336,Web-based experimentation
142337,Bibliometrics
142338,Science mapping
142339,Individual differences
142340,Self-regulated learning
142341,Massive open online course
142342,Pk-12
142343,Traditional learning
142344,Web based lecture
142345,Learning performance
142346,Autism spectrum disorders
142347,Emotional skills
142348,Social adaptation
142349,robotic control
142350,underwater robot
142351,autonomous underwater vehicle
142352,power system planning
142353,unit commitment
142354,multivariable systems
142355,pseudo inverse
142356,Markov parameters
142357,time moments
142358,Hankel matrix
142359,transfer matrix
142360,state space
142361,circuit design
142362,advanced human-system interactions
142363,human-machine interaction
142364,intelligent user interfaces
142365,research taxonomy
142366,Kalman filtering
142367,manoeuvring targets
142368,multitarget tracking
142369,back propagation algorithm
142370,nonholonomic constraint
142371,dynamics level motion control
142372,stabilization and tracking
142373,backstepping technique
142374,asymptotic stability
142375,H-x filtering
142376,time-delay system
142377,polytopic uncertainties
142378,system with Markov jumps
142379,passive control
142380,uncertain systems
142381,state delays
142382,point-to-point motion
142383,stabilization and control
142384,piecewise continuous control
142385,Lyapunov stability method
142386,exponential stability
142387,discrete transforms
142388,wavelet transforms
142389,Haar functions
142390,Haar transforms
142391,decision diagrams
142392,economic dispatch
142393,non-convex function
142394,hybrid genetic algorithms
142395,local tuning
142396,Polynomial Neural Networks (PNNs)
142397,the generic and the advanced type of PNNs
142398,Group Method of Data Handling (GMDH)
142399,self-organizing network
142400,design procedure
142401,induction machine
142402,multi-phase
142403,blockwise least squares (BLS)
142404,recursive least squares (RLS)
142405,sliding window blockwise least squares (SWBLS)
142406,variable-length window
142407,time-delay systems
142408,linear functional observers
142409,reduced-order state observers
142410,mixed-mode chaotic circuit
142411,current feedback op-amp
142412,CFOA-based inductance simulators
142413,CFOA-based Chua's diode
142414,first-order allpass filters
142415,quadrature oscillators
142416,universal biquad
142417,direct data compression
142418,FIR
142419,parabolic filters
142420,Geo-LANMAR
142421,Geo-routing
142422,HSLS
142423,GPSR
142424,terminodes routing
142425,frequency-time domain
142426,capacity analysis
142427,radio resource allocation
142428,software outsourcing
142429,outsource software components
142430,software project management
142431,speech enhancement
142432,WaveShrink
142433,threshold selection
142434,shrink function
142435,thresholding algorithm
142436,soft real-time systems
142437,non-preemptive real-time scheduling
142438,Earliest Deadline First (EDF)
142439,Shortest Job First (SJF)
142440,Best-effort scheduling
142441,group-EDF
142442,power analysis
142443,electromagnetic analysis
142444,elliptic curve cryptosystems
142445,ECG mathematical model
142446,CWT
142447,Haar mother wavelet
142448,resealed wavelet map
142449,dominant scale
142450,Web prefetching
142451,Web data clustering
142452,Web caching
142453,users' access patterns
142454,high-order analog filter
142455,current controlled conveyor
142456,security key exchange
142457,bilinear pairing
142458,Computer networks
142459,Computer network security
142460,Intrusion detection systems
142461,Hybrid intrusion detection system
142462,Audio watermarking
142463,Discrete fractional Sine transform
142464,Chaotic sequence
142465,Signal processing attack
142466,Video watermarking
142467,Digital rights management (DRM)
